date,temperature,precipitation,latitude,longitude,co
2020-04-09,23.169555555555576,1.2449601888656616,39.24227126388593,38.28084603280344,0.026940922811585853
2020-04-09,23.04909090909092,1.838382363319397,41.2546114555784,36.849603321784535,0.034123475723908475
2020-04-09,18.41954545454547,1.421417236328125,46.32218339755068,18.86301376965504,0.0342643584457731
2020-04-09,23.67809523809524,1.3593511581420898,46.3974788099181,29.884979631160956,0.0336381469936081
2020-04-09,18.274444444444498,1.4656763076782227,48.14572756357427,17.9752501164921,0.034404238368197726
2020-04-09,18.29465116279073,3.7909162044525146,43.32295263687761,-2.512539511118825,0.03213704520556064
2020-04-09,21.473181818181843,1.6954121589660645,47.43566129633594,30.392337235229157,0.0336965371706646
2020-04-09,11.363,3.4590566158294678,46.79783781214195,6.438504875604252,0.028383345005070528
2020-04-09,18.100909090909113,2.2220685482025146,40.49793582646166,20.895873733984438,0.027850292964260975
2020-04-09,21.602558139534892,2.461261034011841,44.00523222130922,20.937526723662867,0.03363869576825063
2020-04-09,12.461219512195157,2.3599390983581543,48.37174513129937,24.824660530249755,0.03135413088583574
2020-04-09,22.124782608695682,1.8348108530044556,43.71966708651588,3.434057235682066,0.031453187757458326
2020-04-09,17.806585365853664,1.7145322561264038,49.31821037699096,9.506998119578375,0.03296099810447321
2020-04-09,21.283953488372106,1.4964574575424194,46.40159978340692,29.258606189522343,0.033755830335455574
2020-04-09,25.51826086956521,1.168418288230896,37.203429791873,33.84089969815369,0.026301127694585914
2020-04-09,24.788636363636385,2.0983083248138428,42.103397467017885,24.456302794513004,0.032898129906704966
2021-04-09,23.98952380952386,1.2568339109420776,39.24227126388593,38.28084603280344,0.026983909476813634
2021-04-09,20.966279069767495,2.377028465270996,41.2546114555784,36.849603321784535,0.03448749394431272
2021-04-09,18.718260869565256,1.4190053939819336,46.32218339755068,18.86301376965504,0.034809248127110254
2021-04-09,19.584883720930236,1.4682172536849976,46.3974788099181,29.884979631160956,0.03508529563844116
2021-04-09,18.421818181818253,1.3489282131195068,48.14572756357427,17.9752501164921,0.035554732729840416
2021-04-09,17.0327272727273,3.2650797367095947,43.32295263687761,-2.512539511118825,0.032990963256713954
2021-04-09,19.370952380952417,1.5261207818984985,47.43566129633594,30.392337235229157,0.035251303776294735
2021-04-09,10.331500000000062,3.255035400390625,46.79783781214195,6.438504875604252,0.029143056763810647
2021-04-09,16.945111111111146,2.1765458583831787,40.49793582646166,20.895873733984438,0.028131410883554326
2021-04-09,21.91487804878051,1.9237874746322632,44.00523222130922,20.937526723662867,0.034195945203590775
2021-04-09,13.20285714285717,1.8205087184906006,48.37174513129937,24.824660530249755,0.03242772404363771
2021-04-09,21.09933333333339,1.845728874206543,43.71966708651588,3.434057235682066,0.03231191131584091
2021-04-09,15.67473684210529,2.01877498626709,49.31821037699096,9.506998119578375,0.03381866146976559
2021-04-09,17.010000000000048,1.4882198572158813,46.40159978340692,29.258606189522343,0.03524753086512414
2021-04-09,21.76111111111112,1.3355159759521484,37.203429791873,33.84089969815369,0.025988673086320364
2021-04-09,23.68045454545461,1.7347159385681152,42.103397467017885,24.456302794513004,0.03371679715096542
2022-04-09,22.24463414634147,1.5458531379699707,39.24227126388593,38.28084603280344,0.024519747122390682
2022-04-09,21.771463414634184,2.0004544258117676,41.2546114555784,36.849603321784535,0.03100252052686061
2022-04-09,18.875000000000057,1.6057339906692505,46.32218339755068,18.86301376965504,0.03114121976699729
2022-04-09,22.990975609756106,1.0366090536117554,46.3974788099181,29.884979631160956,0.03085146133064703
2022-04-09,18.593555555555554,1.5165972709655762,48.14572756357427,17.9752501164921,0.03165662954242662
2022-04-09,19.118888888888932,3.3573215007781982,43.32295263687761,-2.512539511118825,0.029336073228172565
2022-04-09,21.378780487804875,1.1931684017181396,47.43566129633594,30.392337235229157,0.03072338106144344
2022-04-09,11.290454545454566,3.150360345840454,46.79783781214195,6.438504875604252,0.025458317200405294
2022-04-09,18.227727272727293,2.011850595474243,40.49793582646166,20.895873733984438,0.02510269904398374
2022-04-09,22.192500000000052,2.608135938644409,44.00523222130922,20.937526723662867,0.030445368401409795
2022-04-09,15.361707317073183,1.8752226829528809,48.37174513129937,24.824660530249755,0.028300893397865987
2022-04-09,22.910000000000025,1.710426688194275,43.71966708651588,3.434057235682066,0.029161278643889555
2022-04-09,17.6792307692308,1.656720757484436,49.31821037699096,9.506998119578375,0.029946727927043167
2022-04-09,20.058095238095234,1.1771060228347778,46.40159978340692,29.258606189522343,0.030970962155479786
2022-04-09,23.29533333333336,0.9486047625541687,37.203429791873,33.84089969815369,0.023838935015616593
2022-04-09,25.7817073170732,1.6880526542663574,42.103397467017885,24.456302794513004,0.030078867630881086
2023-04-09,20.95227272727277,1.8771278858184814,39.24227126388593,38.28084603280344,0.026760540554443192
2023-04-09,21.775581395348865,2.3884878158569336,41.2546114555784,36.849603321784535,0.0343820524880893
2023-04-09,18.17869565217393,1.7968302965164185,46.32218339755068,18.86301376965504,0.035134381126766284
2023-04-09,21.12714285714287,1.4384348392486572,46.3974788099181,29.884979631160956,0.034564833178715684
2023-04-09,17.880222222222244,2.035874843597412,48.14572756357427,17.9752501164921,0.03508821765560201
2023-04-09,18.504146341463468,3.82612943649292,43.32295263687761,-2.512539511118825,0.032197497670798124
2023-04-09,21.3124390243903,1.490515112876892,47.43566129633594,30.392337235229157,0.03450401939523798
2023-04-09,11.618780487804884,3.780088186264038,46.79783781214195,6.438504875604252,0.029423313223978207
2023-04-09,17.237727272727284,2.668166160583496,40.49793582646166,20.895873733984438,0.028182807566690924
2023-04-09,20.414000000000044,2.302443265914917,44.00523222130922,20.937526723662867,0.03404191386123912
2023-04-09,14.20285714285717,2.342500686645508,48.37174513129937,24.824660530249755,0.03235294808890167
2023-04-09,22.04155555555559,2.1031811237335205,43.71966708651588,3.434057235682066,0.031986368366080285
2023-04-09,16.16294117647061,2.1353416442871094,49.31821037699096,9.506998119578375,0.03453101227041995
2023-04-09,19.19285714285718,1.4687633514404297,46.40159978340692,29.258606189522343,0.03408867797141148
2023-04-09,22.947826086956525,1.2351781129837036,37.203429791873,33.84089969815369,0.02619608175225915
2023-04-09,23.892222222222244,1.6058413982391357,42.103397467017885,24.456302794513004,0.03397399884363987
2024-04-08,20.412926829268315,1.0800246000289917,39.24227126388593,38.28084603280344,0.027276456963345127
2024-04-08,21.474186046511647,2.1255133152008057,41.2546114555784,36.849603321784535,0.034385109858270445
2024-04-08,18.04209302325586,1.3795018196105957,46.32218339755068,18.86301376965504,0.03445262755535936
2024-04-08,19.98121951219514,1.4818167686462402,46.3974788099181,29.884979631160956,0.03472117635730976
2024-04-08,18.032380952381004,1.4437371492385864,48.14572756357427,17.9752501164921,0.03512802217187951
2024-04-08,17.060000000000002,3.624505043029785,43.32295263687761,-2.512539511118825,0.032326697481321325
2024-04-08,19.646666666666704,1.4503436088562012,47.43566129633594,30.392337235229157,0.03369723837910339
2024-04-08,10.24317073170738,3.7328851222991943,46.79783781214195,6.438504875604252,0.028806899074403137
2024-04-08,17.260476190476197,1.9806382656097412,40.49793582646166,20.895873733984438,0.028356135378079877
2024-04-08,20.66560975609758,2.185361623764038,44.00523222130922,20.937526723662867,0.03389173127191149
2024-04-08,14.25372093023259,1.661447286605835,48.37174513129937,24.824660530249755,0.03125367022352184
2024-04-08,19.380697674418627,1.8940880298614502,43.71966708651588,3.434057235682066,0.03200391145954617
2024-04-08,14.621500000000026,2.250394582748413,49.31821037699096,9.506998119578375,0.03390944203306758
2024-04-08,17.74285714285719,1.5233179330825806,46.40159978340692,29.258606189522343,0.03426088484975684
2024-04-08,21.86909090909097,0.9984357357025146,37.203429791873,33.84089969815369,0.026538495478223095
2024-04-08,23.31372093023259,1.5208560228347778,42.103397467017885,24.456302794513004,0.0338717773311094
